FIPS,County,State,Cases - last 7 days per 100k,% total pop fully vaccinated,Vaccination county reporting completeness,bivairate_colorCode,vaxRate_colorCode,caseRate_colorCode
34033,Salem County,NJ,182.74,44.9,93.2,#8FD3C2,#8FD3C2,#E6E6E6
34035,Somerset County,NJ,128.6,64,93.2,#65C7A6,#65C7A6,#E6E6E6
34037,Sussex County,NJ,177.95,53.6,93.2,#65C7A6,#65C7A6,#E6E6E6
34039,Union County,NJ,132.65,57.5,93.2,#65C7A6,#65C7A6,#E6E6E6
34041,Warren County,NJ,212.79,56.6,93.2,#65C7A6,#65C7A6,#E6E6E6
35001,Bernalillo County,NM,157.85,51.8,83.7,#65C7A6,#65C7A6,#E6E6E6
35003,,,359,40,,#797691,#8FD3C2,#D47A91
35005,Chaves County,NM,527.74,32.2,83.7,#D47A91,#E6E6E6,#D47A91
35006,Cibola County,NM,153.7,54.5,83.7,#65C7A6,#65C7A6,#E6E6E6
35007,Colfax County,NM,376.85,37.8,83.7,#AA778E,#BDDFD6,#D47A91
35009,Curry County,NM,402.42,28.7,83.7,#D47A91,#E6E6E6,#D47A91
35011,,,359,40,,#797691,#8FD3C2,#D47A91
35013,Dona Ana County,NM,180.57,51.7,83.7,#65C7A6,#65C7A6,#E6E6E6
35015,Eddy County,NM,451.59,31.1,83.7,#D47A91,#E6E6E6,#D47A91
35017,Grant County,NM,107.42,52.6,83.7,#65C7A6,#65C7A6,#E6E6E6
35019,Guadalupe County,NM,232.56,29.5,83.7,#DCB2BD,#E6E6E6,#DCB2BD
35021,Harding County,NM,0,35.2,83.7,#BDDFD6,#BDDFD6,#E6E6E6
35023,,,359,40,,#797691,#8FD3C2,#D47A91
35025,Lea County,NM,630.36,24.2,83.7,#CD334C,#E6E6E6,#CD334C
35027,Lincoln County,NM,454.73,38.1,83.7,#AA778E,#BDDFD6,#D47A91
35028,,,359,40,,#797691,#8FD3C2,#D47A91
35029,Luna County,NM,160.28,52.6,83.7,#65C7A6,#65C7A6,#E6E6E6
35031,McKinley County,NM,204.58,96.6,83.7,#65C7A6,#65C7A6,#E6E6E6
35033,Mora County,NM,398.14,43.1,83.7,#797691,#8FD3C2,#D47A91
35035,Otero County,NM,180.77,40.9,83.7,#8FD3C2,#8FD3C2,#E6E6E6
35037,Quay County,NM,424.09,29.6,83.7,#D47A91,#E6E6E6,#D47A91
35039,Rio Arriba County,NM,131.03,62.7,83.7,#65C7A6,#65C7A6,#E6E6E6
35041,Roosevelt County,NM,243.24,24.8,83.7,#DCB2BD,#E6E6E6,#DCB2BD
35043,Sandoval County,NM,179.9,58.3,83.7,#65C7A6,#65C7A6,#E6E6E6
35045,San Juan County,NM,187.16,62.4,83.7,#65C7A6,#65C7A6,#E6E6E6
35047,San Miguel County,NM,483.92,42.6,83.7,#797691,#8FD3C2,#D47A91
35049,Santa Fe County,NM,95.11,60.4,83.7,#65C7A6,#65C7A6,#E6E6E6
35051,Sierra County,NM,287.28,44.9,83.7,#85B0BC,#8FD3C2,#DCB2BD
35053,Socorro County,NM,246.44,51.3,83.7,#5AACA4,#65C7A6,#DCB2BD
35055,Taos County,NM,189.47,59,83.7,#65C7A6,#65C7A6,#E6E6E6
35057,Torrance County,NM,239.31,36.4,83.7,#B2B0BC,#BDDFD6,#DCB2BD
35059,,,359,40,,#797691,#8FD3C2,#D47A91
35061,Valencia County,NM,152.57,44.2,83.7,#8FD3C2,#8FD3C2,#E6E6E6
36001,Albany County,NY,143.37,64.2,97.5,#65C7A6,#65C7A6,#E6E6E6
36003,Allegany County,NY,162.72,36.1,97.5,#BDDFD6,#BDDFD6,#E6E6E6
36005,Bronx County,NY,155.97,52.7,97.5,#65C7A6,#65C7A6,#E6E6E6
36007,Broome County,NY,250.41,55.1,97.5,#5AACA4,#65C7A6,#DCB2BD
36009,Cattaraugus County,NY,274.58,46.7,97.5,#85B0BC,#8FD3C2,#DCB2BD
36011,Cayuga County,NY,305.58,51,97.5,#5AACA4,#65C7A6,#DCB2BD
36013,Chautauqua County,NY,313.63,49.2,97.5,#5AACA4,#65C7A6,#DCB2BD
36015,Chemung County,NY,240.85,49.8,97.5,#5AACA4,#65C7A6,#DCB2BD
36017,Chenango County,NY,158.87,52.4,97.5,#65C7A6,#65C7A6,#E6E6E6
36019,Clinton County,NY,180.16,62.9,97.5,#65C7A6,#65C7A6,#E6E6E6
36021,Columbia County,NY,129.5,63.8,97.5,#65C7A6,#65C7A6,#E6E6E6
36023,Cortland County,NY,321.56,51,97.5,#5AACA4,#65C7A6,#DCB2BD
36025,Delaware County,NY,265.1,49.6,97.5,#5AACA4,#65C7A6,#DCB2BD
36027,Dutchess County,NY,196.11,58.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36029,Erie County,NY,148.69,59,97.5,#65C7A6,#65C7A6,#E6E6E6
36031,Essex County,NY,132.85,62.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36033,Franklin County,NY,357.84,54.6,97.5,#5AACA4,#65C7A6,#DCB2BD
36035,Fulton County,NY,206.06,46,97.5,#8FD3C2,#8FD3C2,#E6E6E6
36037,Genesee County,NY,164.11,51.1,97.5,#65C7A6,#65C7A6,#E6E6E6
36039,Greene County,NY,178.01,53.3,97.5,#65C7A6,#65C7A6,#E6E6E6
36041,Hamilton County,NY,634.06,77,97.5,#2C1843,#65C7A6,#CD334C
36043,Herkimer County,NY,213.64,50.2,97.5,#65C7A6,#65C7A6,#E6E6E6
36045,Jefferson County,NY,226.71,58.2,97.5,#5AACA4,#65C7A6,#DCB2BD
36047,Kings County,NY,154.65,53.2,97.5,#65C7A6,#65C7A6,#E6E6E6
36049,Lewis County,NY,209.16,44,97.5,#8FD3C2,#8FD3C2,#E6E6E6
36051,Livingston County,NY,151,51.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36053,Madison County,NY,255.14,53.3,97.5,#5AACA4,#65C7A6,#DCB2BD
36055,Monroe County,NY,140.61,61.9,97.5,#65C7A6,#65C7A6,#E6E6E6
36057,Montgomery County,NY,241.77,56.4,97.5,#5AACA4,#65C7A6,#DCB2BD
36059,Nassau County,NY,185.05,66.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36061,New York County,NY,137.96,69.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36063,Niagara County,NY,147.65,56.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36065,Oneida County,NY,203.35,52.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36067,Onondaga County,NY,219.1,63.7,97.5,#65C7A6,#65C7A6,#E6E6E6
36069,Ontario County,NY,158.5,59.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36071,Orange County,NY,192.5,54.3,97.5,#65C7A6,#65C7A6,#E6E6E6
36073,Orleans County,NY,190.82,46.2,97.5,#8FD3C2,#8FD3C2,#E6E6E6
36075,Oswego County,NY,292,50.8,97.5,#5AACA4,#65C7A6,#DCB2BD
36077,Otsego County,NY,194.98,52.9,97.5,#65C7A6,#65C7A6,#E6E6E6
36079,Putnam County,NY,126.12,62.1,97.5,#65C7A6,#65C7A6,#E6E6E6
36081,Queens County,NY,136.39,67.4,97.5,#65C7A6,#65C7A6,#E6E6E6
36083,Rensselaer County,NY,168.86,60.6,97.5,#65C7A6,#65C7A6,#E6E6E6
36085,Richmond County,NY,282.48,56.4,97.5,#5AACA4,#65C7A6,#DCB2BD
36087,Rockland County,NY,120.02,53,97.5,#65C7A6,#65C7A6,#E6E6E6
36089,St. Lawrence County,NY,406.53,52,97.5,#42728B,#65C7A6,#D47A91
36091,Saratoga County,NY,169.67,68.7,97.5,#65C7A6,#65C7A6,#E6E6E6
36093,Schenectady County,NY,146.81,61.5,97.5,#65C7A6,#65C7A6,#E6E6E6
36095,Schoharie County,NY,229.04,48.9,97.5,#5AACA4,#65C7A6,#DCB2BD
36097,Schuyler County,NY,258.33,54.5,97.5,#5AACA4,#65C7A6,#DCB2BD
36099,Seneca County,NY,320.44,46.8,97.5,#85B0BC,#8FD3C2,#DCB2BD
36101,Steuben County,NY,341.79,50.1,97.5,#5AACA4,#65C7A6,#DCB2BD
36103,Suffolk County,NY,231.34,62.4,97.5,#5AACA4,#65C7A6,#DCB2BD
36105,Sullivan County,NY,205.48,49.8,97.5,#65C7A6,#65C7A6,#E6E6E6
36107,Tioga County,NY,205.38,51.5,97.5,#65C7A6,#65C7A6,#E6E6E6
36109,Tompkins County,NY,239.77,69.1,97.5,#5AACA4,#65C7A6,#DCB2BD
36111,Ulster County,NY,189.22,61.4,97.5,#65C7A6,#65C7A6,#E6E6E6
36113,Warren County,NY,250.22,67.5,97.5,#5AACA4,#65C7A6,#DCB2BD
36115,Washington County,NY,248.35,56.4,97.5,#5AACA4,#65C7A6,#DCB2BD
36117,Wayne County,NY,192.4,53.4,97.5,#65C7A6,#65C7A6,#E6E6E6
36119,Westchester County,NY,121.45,66.1,97.5,#65C7A6,#65C7A6,#E6E6E6
36121,Wyoming County,NY,158.06,43.4,97.5,#8FD3C2,#8FD3C2,#E6E6E6
36123,Yates County,NY,248.87,45.6,97.5,#85B0BC,#8FD3C2,#DCB2BD
37001,Alamance County,NC,398.8,47.1,96.3,#797691,#8FD3C2,#D47A91
37003,Alexander County,NC,626.72,36.8,96.3,#A52948,#BDDFD6,#CD334C
37005,Alleghany County,NC,727.31,47.1,96.3,#6E1E45,#8FD3C2,#CD334C
37007,Anson County,NC,576.78,24.5,96.3,#CD334C,#E6E6E6,#CD334C
37009,Ashe County,NC,415.4,42.3,96.3,#797691,#8FD3C2,#D47A91
37011,Avery County,NC,336.05,44.3,96.3,#85B0BC,#8FD3C2,#DCB2BD
37013,Beaufort County,NC,619.23,45,96.3,#6E1E45,#8FD3C2,#CD334C
37015,Bertie County,NC,332.51,38,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37017,Bladen County,NC,482.86,29.3,96.3,#D47A91,#E6E6E6,#D47A91
37019,Brunswick County,NC,375.3,51.3,96.3,#42728B,#65C7A6,#D47A91
37021,Buncombe County,NC,333.86,54.7,96.3,#5AACA4,#65C7A6,#DCB2BD
37023,Burke County,NC,589.05,38.2,96.3,#A52948,#BDDFD6,#CD334C
37025,Cabarrus County,NC,432.89,44,96.3,#797691,#8FD3C2,#D47A91
37027,Caldwell County,NC,440.51,38.3,96.3,#AA778E,#BDDFD6,#D47A91
37029,Camden County,NC,368.09,33.6,96.3,#AA778E,#BDDFD6,#D47A91
37031,Carteret County,NC,371.37,36.9,96.3,#AA778E,#BDDFD6,#D47A91
37033,Caswell County,NC,473.37,40.9,96.3,#797691,#8FD3C2,#D47A91
37035,Catawba County,NC,575.36,44.5,96.3,#6E1E45,#8FD3C2,#CD334C
37037,Chatham County,NC,183.97,48,96.3,#65C7A6,#65C7A6,#E6E6E6
37039,Cherokee County,NC,580.18,42.3,96.3,#6E1E45,#8FD3C2,#CD334C
37041,Chowan County,NC,502.04,40.1,96.3,#797691,#8FD3C2,#D47A91
37043,Clay County,NC,552.04,31.2,96.3,#CD334C,#E6E6E6,#CD334C
37045,Cleveland County,NC,608.49,37.4,96.3,#A52948,#BDDFD6,#CD334C
37047,Columbus County,NC,578.3,34.2,96.3,#A52948,#BDDFD6,#CD334C
37049,Craven County,NC,507.15,47.3,96.3,#797691,#8FD3C2,#D47A91
37051,Cumberland County,NC,331.73,51,96.3,#5AACA4,#65C7A6,#DCB2BD
37053,Currituck County,NC,479.05,41.5,96.3,#797691,#8FD3C2,#D47A91
37055,Dare County,NC,299.93,63,96.3,#5AACA4,#65C7A6,#DCB2BD
37057,Davidson County,NC,668.22,37.7,96.3,#A52948,#BDDFD6,#CD334C
37059,Davie County,NC,457.45,46.1,96.3,#797691,#8FD3C2,#D47A91
37061,Duplin County,NC,469.86,32.7,96.3,#AA778E,#BDDFD6,#D47A91
37063,Durham County,NC,210.89,57.6,96.3,#65C7A6,#65C7A6,#E6E6E6
37065,Edgecombe County,NC,341.93,38.1,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37067,Forsyth County,NC,349.21,49.8,96.3,#5AACA4,#65C7A6,#DCB2BD
37069,Franklin County,NC,364.5,39.9,96.3,#797691,#8FD3C2,#D47A91
37071,Gaston County,NC,488.13,38.4,96.3,#AA778E,#BDDFD6,#D47A91
37073,Gates County,NC,259.47,38.1,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37075,Graham County,NC,1113.61,39.3,96.3,#A52948,#BDDFD6,#CD334C
37077,Granville County,NC,228.31,47.8,96.3,#85B0BC,#8FD3C2,#DCB2BD
37079,Greene County,NC,194.6,33.2,96.3,#BDDFD6,#BDDFD6,#E6E6E6
37081,Guilford County,NC,269.37,49.6,96.3,#5AACA4,#65C7A6,#DCB2BD
37083,Halifax County,NC,383.92,42,96.3,#797691,#8FD3C2,#D47A91
37085,Harnett County,NC,418.46,31,96.3,#D47A91,#E6E6E6,#D47A91
37087,Haywood County,NC,338.59,47.9,96.3,#85B0BC,#8FD3C2,#DCB2BD
37089,Henderson County,NC,323.63,47.7,96.3,#85B0BC,#8FD3C2,#DCB2BD
37091,Hertford County,NC,253.41,26.1,96.3,#DCB2BD,#E6E6E6,#DCB2BD
37093,Hoke County,NC,360.29,25.6,96.3,#D47A91,#E6E6E6,#D47A91
37095,Hyde County,NC,222.81,55.3,96.3,#5AACA4,#65C7A6,#DCB2BD
37097,Iredell County,NC,539.04,40.9,96.3,#797691,#8FD3C2,#D47A91
37099,Jackson County,NC,430.15,43.9,96.3,#797691,#8FD3C2,#D47A91
37101,Johnston County,NC,386.93,41.3,96.3,#797691,#8FD3C2,#D47A91
37103,Jones County,NC,530.84,41.1,96.3,#797691,#8FD3C2,#D47A91
37105,Lee County,NC,480.75,44.8,96.3,#797691,#8FD3C2,#D47A91
37107,Lenoir County,NC,648.81,41.7,96.3,#6E1E45,#8FD3C2,#CD334C
37109,Lincoln County,NC,414.58,39.1,96.3,#AA778E,#BDDFD6,#D47A91
37111,McDowell County,NC,817.38,38.5,96.3,#A52948,#BDDFD6,#CD334C
37113,Macon County,NC,418.32,33.3,96.3,#AA778E,#BDDFD6,#D47A91
37115,Madison County,NC,763.04,40.8,96.3,#6E1E45,#8FD3C2,#CD334C
37117,Martin County,NC,525.85,80.4,96.3,#42728B,#65C7A6,#D47A91
37119,Mecklenburg County,NC,278.74,50.2,96.3,#5AACA4,#65C7A6,#DCB2BD
37121,Mitchell County,NC,340.82,39.1,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37123,Montgomery County,NC,456.34,33.8,96.3,#AA778E,#BDDFD6,#D47A91
37125,Moore County,NC,414.35,48,96.3,#42728B,#65C7A6,#D47A91
37127,Nash County,NC,369.04,46.7,96.3,#797691,#8FD3C2,#D47A91
37129,New Hanover County,NC,406.44,51.1,96.3,#42728B,#65C7A6,#D47A91
37131,Northampton County,NC,364.42,38.1,96.3,#AA778E,#BDDFD6,#D47A91
37133,Onslow County,NC,505.21,42.2,96.3,#797691,#8FD3C2,#D47A91
37135,Orange County,NC,208.11,63.3,96.3,#65C7A6,#65C7A6,#E6E6E6
37137,Pamlico County,NC,495.05,47.5,96.3,#797691,#8FD3C2,#D47A91
37139,Pasquotank County,NC,293.79,36.6,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37141,Pender County,NC,407.55,41.1,96.3,#797691,#8FD3C2,#D47A91
37143,Perquimans County,NC,467.95,21.3,96.3,#D47A91,#E6E6E6,#D47A91
37145,Person County,NC,341.86,45.5,96.3,#85B0BC,#8FD3C2,#DCB2BD
37147,Pitt County,NC,471.39,43,96.3,#797691,#8FD3C2,#D47A91
37149,Polk County,NC,530.79,38.2,96.3,#AA778E,#BDDFD6,#D47A91
37151,Randolph County,NC,405.8,34.9,96.3,#AA778E,#BDDFD6,#D47A91
37153,Richmond County,NC,526.44,37.7,96.3,#AA778E,#BDDFD6,#D47A91
37155,Robeson County,NC,549.67,30.4,96.3,#CD334C,#E6E6E6,#CD334C
37157,Rockingham County,NC,345.02,39.6,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37159,Rowan County,NC,686.9,35,96.3,#A52948,#BDDFD6,#CD334C
37161,Rutherford County,NC,596.76,32,96.3,#CD334C,#E6E6E6,#CD334C
37163,Sampson County,NC,313.23,39.9,96.3,#85B0BC,#8FD3C2,#DCB2BD
37165,Scotland County,NC,568.59,37,96.3,#A52948,#BDDFD6,#CD334C
37167,Stanly County,NC,528.61,21.2,96.3,#D47A91,#E6E6E6,#D47A91
37169,Stokes County,NC,394.81,31.5,96.3,#D47A91,#E6E6E6,#D47A91
37171,Surry County,NC,508.48,40.7,96.3,#797691,#8FD3C2,#D47A91
37173,Swain County,NC,525.54,44.1,96.3,#797691,#8FD3C2,#D47A91
37175,Transylvania County,NC,430.42,46.9,96.3,#797691,#8FD3C2,#D47A91
37177,Tyrrell County,NC,298.8,37.9,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37179,Union County,NC,516.55,44,96.3,#797691,#8FD3C2,#D47A91
37181,Vance County,NC,374.99,38.2,96.3,#AA778E,#BDDFD6,#D47A91
37183,Wake County,NC,318.77,59.1,96.3,#5AACA4,#65C7A6,#DCB2BD
37185,Warren County,NC,192.59,30.7,96.3,#E6E6E6,#E6E6E6,#E6E6E6
37187,Washington County,NC,284.97,36.6,96.3,#B2B0BC,#BDDFD6,#DCB2BD
37189,Watauga County,NC,323.98,46.1,96.3,#85B0BC,#8FD3C2,#DCB2BD
37191,Wayne County,NC,327.29,39.7,96.3,#85B0BC,#8FD3C2,#DCB2BD
37193,Wilkes County,NC,643.16,35.5,96.3,#A52948,#BDDFD6,#CD334C
37195,Wilson County,NC,430.31,41.4,96.3,#797691,#8FD3C2,#D47A91
37197,Yadkin County,NC,520.35,39.7,96.3,#797691,#8FD3C2,#D47A91
37199,Yancey County,NC,653.05,42.1,96.3,#6E1E45,#8FD3C2,#CD334C
38001,Adams County,ND,631.77,41.7,95.1,#6E1E45,#8FD3C2,#CD334C
38003,Barnes County,ND,259.24,49.4,95.1,#5AACA4,#65C7A6,#DCB2BD
38005,Benson County,ND,161.01,41.8,95.1,#8FD3C2,#8FD3C2,#E6E6E6
38007,Billings County,ND,0,18.8,95.1,#E6E6E6,#E6E6E6,#E6E6E6
38009,Bottineau County,ND,159.18,41.9,95.1,#8FD3C2,#8FD3C2,#E6E6E6
38011,Bowman County,ND,727.51,31.2,95.1,#CD334C,#E6E6E6,#CD334C
38013,,,359,40,,#797691,#8FD3C2,#D47A91
38015,Burleigh County,ND,515.55,39.4,95.1,#AA778E,#BDDFD6,#D47A91
38017,Cass County,ND,321.01,48.6,95.1,#5AACA4,#65C7A6,#DCB2BD
38019,,,359,40,,#797691,#8FD3C2,#D47A91
38021,Dickey County,ND,389.98,46,95.1,#797691,#8FD3C2,#D47A91
38023,Divide County,ND,795.05,34.8,95.1,#A52948,#BDDFD6,#CD334C
38025,Dunn County,ND,406.87,18.6,95.1,#D47A91,#E6E6E6,#D47A91
38027,,,359,40,,#797691,#8FD3C2,#D47A91
38029,Emmons County,ND,524.53,28,95.1,#D47A91,#E6E6E6,#D47A91
38031,,,359,40,,#797691,#8FD3C2,#D47A91
38033,,,359,40,,#797691,#8FD3C2,#D47A91
38035,Grand Forks County,ND,341.25,47,95.1,#85B0BC,#8FD3C2,#DCB2BD
38037,Grant County,ND,527.7,17.1,95.1,#D47A91,#E6E6E6,#D47A91
38039,,,359,40,,#797691,#8FD3C2,#D47A91
38041,Hettinger County,ND,640.26,32.5,95.1,#A52948,#BDDFD6,#CD334C
38043,Kidder County,ND,0,27.1,95.1,#E6E6E6,#E6E6E6,#E6E6E6
38045,LaMoure County,ND,296.59,42,95.1,#85B0BC,#8FD3C2,#DCB2BD
38047,,,359,40,,#797691,#8FD3C2,#D47A91
38049,McHenry County,ND,261.1,34.6,95.1,#B2B0BC,#BDDFD6,#DCB2BD
38051,McIntosh County,ND,1001.2,35.8,95.1,#A52948,#BDDFD6,#CD334C
38053,McKenzie County,ND,851.97,16.6,95.1,#CD334C,#E6E6E6,#CD334C
38055,McLean County,ND,529.1,37.2,95.1,#AA778E,#BDDFD6,#D47A91
38057,Mercer County,ND,427.51,32.3,95.1,#D47A91,#E6E6E6,#D47A91
38059,Morton County,ND,468.69,35,95.1,#AA778E,#BDDFD6,#D47A91
38061,Mountrail County,ND,284.5,30.9,95.1,#DCB2BD,#E6E6E6,#DCB2BD
38063,,,359,40,,#797691,#8FD3C2,#D47A91
38065,Oliver County,ND,0,20.9,95.1,#E6E6E6,#E6E6E6,#E6E6E6
38067,Pembina County,ND,691.07,45.5,95.1,#6E1E45,#8FD3C2,#CD334C
38069,Pierce County,ND,477.99,40,95.1,#797691,#8FD3C2,#D47A91
38071,Ramsey County,ND,486.15,48.4,95.1,#42728B,#65C7A6,#D47A91
38073,Ransom County,ND,574.93,51.4,95.1,#2C1843,#65C7A6,#CD334C
38075,,,359,40,,#797691,#8FD3C2,#D47A91
38077,Richland County,ND,321.44,43.8,95.1,#85B0BC,#8FD3C2,#DCB2BD
38079,Rolette County,ND,331.55,50.2,95.1,#5AACA4,#65C7A6,#DCB2BD
38081,,,359,40,,#797691,#8FD3C2,#D47A91
38083,,,359,40,,#797691,#8FD3C2,#D47A91
38085,Sioux County,ND,520.09,32.8,95.1,#AA778E,#BDDFD6,#D47A91
38087,Slope County,ND,0,9.1,95.1,#E6E6E6,#E6E6E6,#E6E6E6
38089,Stark County,ND,606.56,28.5,95.1,#CD334C,#E6E6E6,#CD334C
38091,,,359,40,,#797691,#8FD3C2,#D47A91
38093,Stutsman County,ND,526.47,44,95.1,#797691,#8FD3C2,#D47A91
38095,Towner County,ND,0,40.1,95.1,#8FD3C2,#8FD3C2,#E6E6E6
38097,Traill County,ND,273.77,43.1,95.1,#85B0BC,#8FD3C2,#DCB2BD
38099,Walsh County,ND,441.69,46.6,95.1,#797691,#8FD3C2,#D47A91
38101,Ward County,ND,254.28,36.9,95.1,#B2B0BC,#BDDFD6,#DCB2BD
38103,,,359,40,,#797691,#8FD3C2,#D47A91
38105,Williams County,ND,364.47,22.9,95.1,#D47A91,#E6E6E6,#D47A91
39001,Adams County,OH,740.13,28.1,97.6,#CD334C,#E6E6E6,#CD334C
39003,Allen County,OH,418.17,35.5,97.6,#AA778E,#BDDFD6,#D47A91
39005,Ashland County,OH,536.61,34.8,97.6,#AA778E,#BDDFD6,#D47A91
39007,Ashtabula County,OH,232.41,42.6,97.6,#85B0BC,#8FD3C2,#DCB2BD
39009,Athens County,OH,577.1,43,97.6,#6E1E45,#8FD3C2,#CD334C
39011,Auglaize County,OH,357.02,34,97.6,#B2B0BC,#BDDFD6,#DCB2BD
39013,Belmont County,OH,604.42,38,97.6,#A52948,#BDDFD6,#CD334C
39015,Brown County,OH,792.04,33.8,97.6,#A52948,#BDDFD6,#CD334C
39017,Butler County,OH,362.54,47.1,97.6,#797691,#8FD3C2,#D47A91
39019,Carroll County,OH,408.71,37.1,97.6,#AA778E,#BDDFD6,#D47A91
39021,Champaign County,OH,514.34,37.2,97.6,#AA778E,#BDDFD6,#D47A91
39023,Clark County,OH,560.1,44.3,97.6,#6E1E45,#8FD3C2,#CD334C
39025,Clermont County,OH,484.43,48.1,97.6,#42728B,#65C7A6,#D47A91
39027,Clinton County,OH,590.93,39.2,97.6,#A52948,#BDDFD6,#CD334C
39029,Columbiana County,OH,481.93,41.3,97.6,#797691,#8FD3C2,#D47A91
39031,Coshocton County,OH,549.18,31.6,97.6,#CD334C,#E6E6E6,#CD334C
39033,Crawford County,OH,542.25,38.3,97.6,#AA778E,#BDDFD6,#D47A91
39035,Cuyahoga County,OH,241.52,54.7,97.6,#5AACA4,#65C7A6,#DCB2BD
39037,Darke County,OH,571.28,32.9,97.6,#A52948,#BDDFD6,#CD334C
39039,Defiance County,OH,525.11,42.3,97.6,#797691,#8FD3C2,#D47A91
39041,Delaware County,OH,263.89,63.6,97.6,#5AACA4,#65C7A6,#DCB2BD
39043,Erie County,OH,413.38,51.1,97.6,#42728B,#65C7A6,#D47A91
39045,Fairfield County,OH,465.18,47.8,97.6,#797691,#8FD3C2,#D47A91
39047,Fayette County,OH,634.53,36.4,97.6,#A52948,#BDDFD6,#CD334C
39049,Franklin County,OH,287.98,53.7,97.6,#5AACA4,#65C7A6,#DCB2BD
39051,Fulton County,OH,443.91,44,97.6,#797691,#8FD3C2,#D47A91
39053,Gallia County,OH,558.57,36.7,97.6,#A52948,#BDDFD6,#CD334C
39055,Geauga County,OH,213.56,53.2,97.6,#65C7A6,#65C7A6,#E6E6E6
39057,Greene County,OH,503.74,54.2,97.6,#42728B,#65C7A6,#D47A91
39059,Guernsey County,OH,650.8,37.1,97.6,#A52948,#BDDFD6,#CD334C
39061,Hamilton County,OH,345.94,52.6,97.6,#5AACA4,#65C7A6,#DCB2BD
39063,Hancock County,OH,394.55,42.7,97.6,#797691,#8FD3C2,#D47A91
39065,Hardin County,OH,647.22,31.2,97.6,#CD334C,#E6E6E6,#CD334C
39067,Harrison County,OH,651.6,35.9,97.6,#A52948,#BDDFD6,#CD334C
39069,Henry County,OH,322.15,46.4,97.6,#85B0BC,#8FD3C2,#DCB2BD
39071,Highland County,OH,690.44,30.7,97.6,#CD334C,#E6E6E6,#CD334C
39073,Hocking County,OH,562.55,39.2,97.6,#A52948,#BDDFD6,#CD334C
39075,Holmes County,OH,252.5,15.1,97.6,#DCB2BD,#E6E6E6,#DCB2BD
39077,Huron County,OH,574.95,39.4,97.6,#A52948,#BDDFD6,#CD334C
39079,Jackson County,OH,783.64,37.9,97.6,#A52948,#BDDFD6,#CD334C
39081,Jefferson County,OH,520.47,41.6,97.6,#797691,#8FD3C2,#D47A91
39083,Knox County,OH,620.97,36.2,97.6,#A52948,#BDDFD6,#CD334C
39085,Lake County,OH,227.24,55.9,97.6,#5AACA4,#65C7A6,#DCB2BD
39087,Lawrence County,OH,918.22,35.4,97.6,#A52948,#BDDFD6,#CD334C
39089,Licking County,OH,360.73,46.4,97.6,#797691,#8FD3C2,#D47A91
39091,Logan County,OH,507.97,35.5,97.6,#AA778E,#BDDFD6,#D47A91
39093,Lorain County,OH,356,53.3,97.6,#5AACA4,#65C7A6,#DCB2BD
39095,Lucas County,OH,334.77,48.2,97.6,#5AACA4,#65C7A6,#DCB2BD
39097,Madison County,OH,413.58,43.4,97.6,#797691,#8FD3C2,#D47A91
39099,Mahoning County,OH,348.95,47.7,97.6,#85B0BC,#8FD3C2,#DCB2BD
39101,Marion County,OH,496.21,39.8,97.6,#797691,#8FD3C2,#D47A91
39103,Medina County,OH,469,54.6,97.6,#42728B,#65C7A6,#D47A91
39105,Meigs County,OH,619.9,35.8,97.6,#A52948,#BDDFD6,#CD334C
39107,Mercer County,OH,354.61,32.7,97.6,#B2B0BC,#BDDFD6,#DCB2BD
39109,Miami County,OH,498.19,40.2,97.6,#797691,#8FD3C2,#D47A91
39111,Monroe County,OH,900.83,38.8,97.6,#A52948,#BDDFD6,#CD334C
39113,Montgomery County,OH,473.96,47.4,97.6,#797691,#8FD3C2,#D47A91
39115,Morgan County,OH,902.95,34.5,97.6,#A52948,#BDDFD6,#CD334C
39117,Morrow County,OH,464.22,34.9,97.6,#AA778E,#BDDFD6,#D47A91
39119,Muskingum County,OH,889.64,40.8,97.6,#6E1E45,#8FD3C2,#CD334C
39121,Noble County,OH,526.9,34.7,97.6,#AA778E,#BDDFD6,#D47A91
39123,Ottawa County,OH,338.06,52.2,97.6,#5AACA4,#65C7A6,#DCB2BD
39125,Paulding County,OH,755.14,36.8,97.6,#A52948,#BDDFD6,#CD334C
39127,Perry County,OH,855.15,32.6,97.6,#A52948,#BDDFD6,#CD334C
39129,Pickaway County,OH,540.57,41.9,97.6,#797691,#8FD3C2,#D47A91
39131,Pike County,OH,1181.05,36.1,97.6,#A52948,#BDDFD6,#CD334C
